source,target,weight
44534,60102,1
44534,15926,1
44534,21692,1
44534,21303,1
44534,8648,1
44534,21485,1
44534,46656,1
44534,24039,1
44534,57411,1
10996,27432,1
10996,3123,1
10694,94852,1
5758,5759,1
5758,47850,1
5759,5944,1
35815,45259,1
35815,18238,1
35815,43291,1
35815,3541,1
35815,47346,1
35815,666,1
35815,9273,1
35815,56002,1
35815,15019,1
35815,17806,2
35815,65997,1
35815,40080,1
35815,9365,1
35815,37868,1
35815,56388,1
35815,57120,1
35815,55458,1
35815,55681,1
35815,65872,1
39490,62500,1
39490,60032,1
85709,83321,1
85709,2713,1
46779,13081,1
13081,5826,1
13081,46486,1
13081,82312,1
13081,61203,1
13081,11985,1
13081,3879,1
13081,12527,3
13081,43893,1
13081,90213,1
13081,45096,1
13081,7202,1
13081,2533,1
13081,36861,1
13081,13132,1
13081,51514,1
13081,6210,1
13081,29492,1
13081,8438,1
13081,35308,1
13081,232,1
13081,22267,1
13081,100587,1
13081,52840,1
13081,45137,1
13081,48514,1
13081,3280,1
13081,62522,1
13081,20586,1
13081,41217,1
13081,9511,1
13081,99716,1
13081,48016,1
13081,45125,1
13081,6412,1
13081,17322,1
13081,45391,1
13081,44702,1
13081,7823,1
13081,33116,1
13081,19046,1
13081,24193,1
13081,15103,1
28195,27546,1
28195,7205,2
27546,31903,1
27546,24440,1
27546,27545,1
61300,58817,1
95649,95696,1
1985,7573,1
7573,21898,1
7573,19968,1
7573,17610,1
7573,15071,1
7573,18295,1
7573,19716,1
7573,9590,1
7573,8587,1
7573,19681,1
7573,19627,1
7573,20267,1
7573,20013,1
7573,19395,1
7573,1852,2
7573,20735,3
7573,11198,1
7573,19805,1
7573,18906,1
7573,10684,1
7573,19695,1
7573,11919,1
45125,10959,1
45125,19099,1
1667,15859,1
1667,13061,1
15859,16352,1
15859,7813,1
15859,93505,1
15859,2108,1
15859,9175,1
15859,2803,2
15859,15895,1
15859,16033,1
15859,9724,1
15859,15976,1
15859,15858,1
15859,747,1
15859,16060,1
15859,16709,1
15859,21063,1
15859,53859,1
15859,15962,1
15859,8866,1
15859,18314,1
15859,16120,1
15859,17068,1
15859,15961,1
15859,87454,1
15859,16343,1
52919,48045,1
48045,52034,1
48045,51932,1
48045,54646,1
48045,5628,1
48045,52963,1
48045,52915,1
48045,52053,1
48045,52849,1
39309,3874,2
39309,3875,1
39309,36305,1
39309,381,2
39309,5804,1
31961,11055,2
7635,7633,1
7635,16286,1
7633,1367,1
7633,7636,1
59273,39367,1
39367,47496,1
39367,13692,1
39367,57707,1
39367,11096,1
39367,45440,1
39367,23225,1
39367,58908,1
39367,11245,1
39367,41038,1
39367,51128,1
39367,51059,1
39367,48840,1
39367,2310,1
39367,58485,1
39367,14838,1
39367,8561,1
39367,52770,1
39367,51860,1
39367,13431,1
39367,477,1
39367,23134,1
39367,14783,1
39367,795,1
39367,29492,1
39367,10063,1
39367,34736,2
39367,13477,1
46175,41574,1
41574,43291,1
41574,46014,1
41574,21787,1
41574,101365,1
41574,86602,1
41574,44845,1
41574,18111,1
41574,26182,1
41574,15926,1
41574,36242,1
41574,44392,2
41574,18694,1
41574,70857,1
41574,101197,1
41574,43894,1
41574,8729,1
41574,57912,1
41574,38734,1
41574,19157,1
41574,42737,1
41574,44495,1
41574,46104,1
41574,44626,1
41574,41707,1
41574,19994,1
41574,44216,1
41574,43600,1
41574,36488,3
41574,61139,1
41574,13044,1
41574,30137,1
41574,12847,1
41574,25339,1
41574,28405,1
41574,30075,1
41574,56845,1
41574,88862,1
41574,46783,1
41574,38621,2
41574,43546,1
41574,42628,1
41574,7508,2
41574,101600,1
41574,47196,1
41574,43149,1
41574,12293,1
41574,37522,1
41574,44483,1
41574,2434,1
16518,26520,1
16518,46476,1
16518,44916,1
16518,49545,2
16518,58853,1
16518,31870,1
16518,59625,1
16518,41379,1
29075,23375,3
29075,31954,1
78684,77180,1
77180,79459,1
77180,78280,1
77180,20702,1
77180,6633,1
77180,73217,1
77180,84533,1
77180,72766,1
77180,92529,1
77180,79529,1
77180,78331,1
77180,46158,1
77180,85108,1
77180,95646,1
77180,78802,1
77180,88214,1
77180,54578,1
77180,48340,1
77180,2157,1
77180,78643,1
77180,78316,1
77180,95075,1
77180,19776,1
77180,76250,1
77180,77624,1
77180,77585,1
77180,78354,1
77180,82283,1
77180,78248,1
10947,60914,1
10947,53800,2
10947,12421,1
10947,1977,1
10947,43156,1
10947,6586,1
10947,16469,1
10947,29008,1
10947,5628,1
10947,8834,1
10947,57442,1
10947,32297,1
10947,13839,1
10947,72554,1
10947,54965,1
10947,35276,1
32236,11907,1
32236,4471,1
11907,36285,1
11907,16373,1
11907,32551,1
11907,34245,1
11907,28949,1
11907,35683,1
11907,25290,1
11907,30053,1
11907,12389,1
11907,24572,1
11907,32993,1
11907,3015,2
11907,5650,1
11907,24772,1
11907,11517,1
11907,11906,1
11907,10752,1
11907,32058,1
9058,49268,1
9058,35686,1
9058,34842,1
9058,42411,1
9058,76952,1
49268,50052,1
49268,39314,1
18006,18010,1
18006,1379,1
18006,22953,1
18006,20412,1
18006,20281,1
18006,20843,1
18006,20920,1
18006,20710,1
18006,20282,1
18006,20263,1
18006,21268,1
18006,19415,1
18010,17834,1
18010,19304,1
18010,23211,1
18010,18143,1
18010,17777,1
18010,23133,1
18010,19302,1
18010,1852,1
18010,199,1
45508,55686,1
45508,301,1
45508,44204,1
45508,18397,1
34222,48660,1
16469,100345,1
16469,11222,1
16469,25938,1
16469,35115,1
16469,76194,1
16469,76,1
16469,28876,1
16469,35541,1
16469,17212,1
16469,26045,1
16469,60910,1
16469,51415,1
16469,16485,1
16469,44119,1
16469,44245,1
16469,53271,1
16469,6412,12
16469,9442,2
16469,2751,3
16469,61875,1
16469,5119,1
16469,21357,1
16469,100621,1
16469,33948,1
16469,15142,1
16469,34148,1
16469,22990,1
16469,693,1
16469,32781,2
16469,98214,1
16469,31334,2
16469,13777,1
16469,21084,1
16469,12304,1
16469,77582,1
16469,7167,1
16469,21318,1
16469,25678,1
16469,59830,1
16469,32240,1
16469,67434,1
16469,16496,1
16469,17415,2
16469,3432,1
16469,20016,1
16469,32337,1
16469,16511,1
16469,100288,1
16469,46164,1
16469,4461,1
16469,9276,1
16469,4655,2
16469,21230,1
16469,97399,1
16469,57524,1
16469,70584,1
16469,1334,1
16469,8037,3
16469,54514,1
16469,8616,1
16469,56332,1
16469,62156,1
16469,21094,4
16469,54324,1
16469,101431,1
16469,100703,2
16469,5402,1
25697,17323,1
25697,6452,1
25697,28353,1
25697,18552,1
25697,27859,1
25697,31056,1
25697,26402,1
25697,88927,1
25697,13692,1
25697,12108,1
25697,28575,1
25697,17401,1
25697,30986,1
25697,20773,1
25697,28644,1
25697,26939,1
25697,30879,1
25697,35766,1
25697,27880,1
25697,29882,1
25697,26805,1
25697,29038,1
25697,33687,1
25697,3997,1
25697,24532,1
25697,13520,1
25697,28670,1
25697,30480,1
25697,27377,1
25697,13373,1
25697,5713,1
25697,30373,1
25697,28680,1
25697,28624,1
25697,32135,1
1870,11851,1
10569,27149,1
10569,6334,1
27149,34847,1
27149,56170,1
27149,38998,1
27149,31720,1
27149,10935,1
27149,25659,1
27149,37112,1
27149,3499,1
27149,232,1
27149,11785,1
27149,37637,1
27149,49183,1
27149,10457,1
27149,18324,1
27149,38242,1
27149,32715,1
27149,82695,1
27149,38025,1
27149,26801,1
27149,6250,1
27149,25589,1
27149,39935,1
27149,37518,1
27149,3541,1
27149,41055,1
27149,29193,1
27149,3248,1
27149,35631,1
27149,28136,1
27149,27148,1
27149,2677,1
27149,42097,1
27149,2504,1
27149,2479,1
27149,7050,1
27149,36783,1
27149,35671,1
27149,8309,1
27149,40554,1
27149,35841,1
27149,31222,1
27149,23608,1
27149,27801,1
27149,41253,1
27149,1628,1
27149,3740,1
27149,39369,1
27149,40805,1
27149,38997,1
27149,37409,1
27149,11254,1
27149,30309,1
27149,32166,1
27149,37433,1
27149,37388,1
27149,41145,1
27149,39477,1
27149,24225,1
27149,39157,1
27149,28375,1
27149,51146,1
27149,693,1
27149,37289,1
27149,40803,1
27149,10329,1
27149,46449,1
27149,5414,1
27149,12603,1
27149,24820,1
27149,47513,1
27149,15254,1
27149,13944,1
27149,26501,1
40929,43084,1
40929,7528,3
40929,35123,1
40929,7440,1
40929,40756,1
40929,35276,1
40929,39172,1
40929,11854,1
43084,92001,1
43084,78015,1
43084,1658,1
43084,43717,1
43084,69087,1
43084,90854,1
43084,91276,1
43084,99849,1
43084,94351,1
43084,4099,1
43084,40232,1
43084,92714,1
43084,470,1
43084,7422,1
43084,94014,1
43084,32597,1
43084,36028,1
43084,75984,2
43084,90562,1
43084,15179,1
43084,44156,1
43084,92085,1
43084,3745,1
43084,93146,1
43084,14196,1
43084,86749,1
43084,100375,1
43084,72652,1
43084,66166,1
43084,11218,1
43084,78666,1
43084,57168,1
43084,90678,1
43084,93426,1
43084,81768,1
43084,58093,1
43084,21448,1
43084,19763,1
43084,19742,1
43084,28866,1
43084,7314,1
43084,31363,1
70043,20627,1
2736,44669,1
2736,12282,1
2736,91654,1
2736,2948,1
2736,526,1
2736,33502,1
67991,8673,1
67991,75615,1
67991,74347,4
6501,24313,1
6501,3875,1
45533,76766,1
33708,31903,1
33708,15628,1
33708,13505,1
33708,1371,1
38720,7728,1
6516,114,1
6516,5098,1
6516,12559,1
6516,17199,1
6516,7942,1
5980,902,1
17468,6568,1
17468,32259,1
17468,27317,1
17468,44290,1
83321,9289,1
83321,78,1
83321,19547,1
83321,83883,1
83321,25221,1
83321,7390,1
49437,14873,1
89401,89565,1
89401,73551,1
89401,6451,1
89401,89541,1
89401,43062,1
43374,81909,1
43374,48794,1
43374,47737,1
43374,46724,1
43374,83975,1
43374,74963,1
43374,27669,1
43374,45129,1
43374,43373,1
43374,52745,1
43374,57176,2
43374,43029,1
43374,41169,1
43374,84268,1
43374,73317,1
43374,15179,1
43374,3771,1
43374,43761,3
43374,52742,1
43374,14110,1
43374,51918,1
43374,57733,1
43374,44665,1
43374,85214,1
43374,41942,1
43374,40330,1
8711,8855,1
8711,50712,1
8711,66771,1
8711,62068,1
8711,86885,1
8711,59873,1
8711,54848,1
8711,59898,1
8711,10554,1
8711,2161,1
8711,47590,3
8711,11865,1
8711,18473,1
8711,81227,1
8711,53823,1
8711,65420,1
8711,60108,1
8711,78331,1
8711,51834,1
8711,7174,1
8711,18965,1
8711,90069,1
8711,56844,1
8711,63894,1
8711,14536,1
8711,60148,1
8711,78960,1
8711,84803,1
8711,61518,1
8711,65819,1
8711,87978,1
8711,41524,1
8711,8707,1
8711,58717,1
8711,48700,1
8711,63026,1
8711,53929,1
8711,51453,1
8711,91002,1
8711,63898,1
8711,42153,1
8711,43876,1
8711,62402,1
8711,18770,1
8711,59429,1
8711,60364,2
8711,64672,1
8711,30990,1
8711,18739,1
8711,39508,1
8711,47319,1
8711,52846,1
8711,58607,1
8711,64497,1
8711,65781,1
8711,56909,1
8711,46103,2
8711,79750,1
8711,61601,1
22613,665,1
92001,91689,1
92001,16282,1
1017,665,1
1017,1268,1
1017,21028,1
1017,1236,1
1017,15924,1
44556,12332,1
27962,3597,1
3597,33562,1
3597,3598,1
42595,2677,1
42595,11297,1
832,9274,2
76611,75824,1
75824,75823,1
75824,75933,1
75824,35932,1
75824,82086,1
88833,81394,2
88833,88170,1
81394,81965,1
81394,41996,1
81394,65738,2
81394,51453,1
81394,79581,1
81394,66576,1
81394,89523,1
81394,87775,1
81394,36654,1
81394,41685,1
81394,56909,1
81394,86796,1
81394,93987,1
81394,82670,1
81394,56292,3
81394,79717,3
81394,87128,1
81394,87257,1
81394,58472,1
81394,78535,1
81394,62168,1
81394,83204,1
81394,81920,1
81394,86158,1
81394,86488,1
81394,85164,1
81394,83408,1
81394,82713,1
81394,89452,1
81394,43217,1
81394,78947,1
81394,87277,1
81394,83384,1
81394,87099,1
81394,81619,1
81394,81976,1
81394,88170,1
81394,78942,1
81394,84434,1
81394,59558,1
81394,61179,1
81394,81785,1
81394,44147,1
81394,84859,1
81394,44765,1
81394,39620,1
81394,52675,1
81394,86239,1
81394,87489,1
81394,85029,1
81394,84353,1
71428,381,1
34554,36144,1
34554,35847,1
21315,66472,1
21315,18281,1
21186,43478,1
21186,14468,1
21186,41489,1
3755,35276,1
3755,14531,1
3755,39062,1
3755,1562,2
3755,42858,2
3755,40969,1
3755,8242,1
3755,45184,1
3755,162,1
36521,20581,1
10762,34654,1
21003,57245,2
21003,5243,1
21003,24219,1
21003,31899,1
21003,96400,1
21003,21432,1
21003,90227,1
21003,102114,1
21003,35134,1
21003,45141,1
21003,30094,1
21003,13185,1
21003,6915,1
21003,271,1
21003,23869,1
21003,68116,1
21003,17322,1
38158,2950,1
38158,38201,1
56261,2950,1
2950,54250,1
2950,12880,1
2950,61289,1
2950,43742,1
2950,54044,1
2950,60728,1
2950,2951,1
2950,16740,1
2950,52832,1
2950,14227,1
2950,72909,1
2950,25526,1
2950,6746,1
2950,59039,1
2950,63070,1
2950,3887,3
2950,31010,1
2950,1964,1
2950,31952,1
2950,59015,1
2950,33968,1
2950,32008,1
2950,2173,1
2950,55466,1
2950,53772,1
2950,53717,1
2950,53844,1
2950,36821,1
2950,64109,1
2950,54842,1
2950,56985,1
2950,59974,1
2950,39213,1
2950,54312,1
2950,71422,1
2950,40752,1
2950,23877,1
2950,59818,1
2950,54056,1
2950,5760,1
2950,60533,1
2950,14838,1
2950,201,1
2950,57761,1
2950,54136,1
2950,56639,1
2950,15094,1
2950,60556,1
2950,102079,1
2950,64573,1
2950,3213,1
2950,3378,1
2950,10017,1
2950,27372,1
2950,4637,1
2950,95930,1
2950,54905,1
2950,10454,1
2950,32966,1
2950,95056,1
15168,6412,1
15168,7986,1
15168,6266,1
15168,3888,1
15168,631,1
15168,53510,1
15168,7836,1
15168,22044,1
15081,55719,1
15081,15082,1
23655,1099,1
1099,13575,1
1099,41848,1
1099,1098,1
1099,13597,1
1099,13544,1
1099,13618,1
1099,13528,1
17472,72136,1
17472,57790,1
72136,89392,1
72136,32212,1
72136,77646,1
72136,85539,1
72136,73892,1
72136,93560,1
72136,98947,1
72136,63339,1
72136,73544,1
72136,20702,3
72136,68167,1
72136,74223,1
72136,56948,1
72136,71173,1
72136,95116,1
72136,86815,1
72136,86682,1
72136,72625,1
72136,97954,1
72136,73645,1
72136,17678,1
72136,75221,1
72136,88324,1
72136,74120,1
72136,41770,1
72136,19587,1
72136,72752,1
72136,72210,1
72136,67947,1
72136,72353,1
72136,75430,1
72136,51186,1
72136,92846,1
72136,40451,1
72136,53820,1
72136,92372,1
72136,73469,1
72136,52804,1
72136,94511,1
72136,86261,1
72136,75402,1
72136,53452,1
72136,75998,1
72136,25097,1
72136,73859,2
72136,8874,1
72136,69173,1
72136,22574,1
72136,75297,1
72136,42153,1
72136,72315,1
72136,74422,1
72136,92989,1
72136,72678,1
72136,86449,1
72136,73599,2
72136,13930,1
72136,79054,1
72136,48700,2
72136,41441,1
72136,73510,1
72136,90101,1
72136,69855,1
72136,76222,1
72136,62713,1
72136,54887,1
72136,42629,1
72136,47694,1
72136,73226,1
72136,76107,1
72136,73394,1
72136,73755,1
72136,59070,1
72136,77031,1
72136,73831,1
38041,26326,1
38041,5630,1
38041,1776,1
15182,6587,1
15182,7696,1
15182,47898,1
13309,13308,1
4224,12735,1
4224,52580,1
4224,4182,1
4224,16841,1
4224,14680,1
4224,5338,2
4224,1239,1
4224,1237,2
4224,34736,1
4224,9277,1
4224,9488,1
4224,3289,2
4224,12875,2
4224,22560,1
12735,9825,1
12735,46783,1
12735,3879,1
12735,41899,1
12735,41892,1
12735,12192,1
12735,798,1
12735,17577,1
12735,4191,1
12735,22361,1
12735,4241,1
12735,7877,1
26182,5169,1
96260,7989,1
7989,61876,1
7989,55585,1
7989,48269,1
7989,98165,1
7989,19367,1
7989,13162,1
7989,92756,4
7989,42077,3
7989,96121,1
7989,58851,1
7989,96156,1
7989,96151,1
7989,96088,1
7989,58181,1
7989,8790,1
7989,58014,1
7989,4122,1
7989,58493,1
7989,14125,1
7989,102058,1
7989,4822,1
7989,96109,1
21749,29311,1
21749,381,1
29311,31237,1
29311,24628,1
29311,32776,1
29311,10607,1
29311,29808,1
29311,2332,1
29311,28894,1
29311,31046,1
29311,30374,1
29311,29310,1
29311,29104,1
29311,1430,1
29311,3117,1
29311,10411,1
29311,31308,1
29311,16329,1
29311,21546,1
29311,30529,1
29311,41738,1
29311,32618,1
29311,29981,1
29311,30089,1
29311,30071,1
29311,30266,1
29311,32166,1
29311,10929,1
29311,33932,3
29311,9296,1
29311,30820,1
29311,30468,1
29311,6348,1
29311,21800,1
29311,36154,1
29311,2774,1
29311,12073,1
29311,29974,1
29311,56170,1
29311,31186,1
29311,4395,1
29311,11090,1
29311,31548,1
29311,32538,1
29311,30829,1
29311,31599,1
29311,22763,1
29311,28548,1
29311,30103,1
29311,31449,1
29311,11426,1
29311,8971,1
29311,30061,1
29311,2557,1
29311,31318,1
29311,31279,1
29311,1068,1
29311,37387,1
29311,32957,1
29311,22287,1
29311,29447,1
29311,32924,1
29311,29692,1
92380,92381,1
92381,12451,1
92381,93489,1
92381,8037,1
92381,19480,1
92381,93684,1
92381,92422,1
92381,92614,1
92381,92391,1
92381,94318,1
92381,95359,1
92381,93711,1
92381,94745,1
92381,94796,1
92381,42074,1
92381,92489,1
92381,101496,1
92381,94125,1
92381,14207,1
7039,4789,1
4498,3123,1
4498,32297,1
4498,13713,1
4498,11487,1
4498,16825,1
60382,9127,1
9127,33302,1
9127,12224,1
9127,13097,1
9127,32782,1
9127,1036,1
9127,60968,1
9127,55253,1
9127,4553,1
9127,32617,1
9127,96264,1
9127,27891,1
9127,14037,1
9127,45259,2
9127,11023,1
9127,34747,1
9127,54882,1
9127,74928,2
9127,993,2
17384,7602,1
17384,18600,1
17384,26994,1
17384,19120,1
17384,9722,1
17384,11239,1
15678,26036,1
15678,13144,1
15678,15628,1
26036,1228,1
26036,23029,1
26036,816,1
26036,29474,1
26036,10090,1
26036,2194,1
26036,27715,1
26036,25963,1
26036,2547,1
26036,35824,1
26036,13708,1
26036,26045,1
26036,20137,1
26036,19609,1
26036,32423,1
26036,8569,1
26036,9598,1
26036,24079,1
26036,7202,1
26036,32414,1
26036,26026,1
26036,13104,1
26036,26119,1
26036,41200,1
26036,38882,1
26036,18889,1
26036,26882,1
72291,3475,1
72291,30603,1
72291,74723,1
72291,18397,1
3475,4722,1
3475,78358,1
3475,34946,1
3475,3544,1
3475,31946,2
3475,133,2
3475,51800,1
3475,33595,1
30769,35754,1
30769,52615,1
81310,9392,1
81310,12206,1
81310,83744,1
81310,25678,1
81310,4355,1
81310,83224,1
81310,82700,1
81310,80766,1
81310,39041,1
81310,81065,1
81310,32242,1
81310,18001,1
81310,7200,1
81310,7760,1
81310,14429,1
81310,46190,1
81310,65723,1
81310,86460,1
81310,10360,1
81310,841,1
81310,58851,1
81310,32940,1
81310,101361,1
81310,87840,1
2841,12016,1
2841,14280,1
2841,3562,1
2841,962,1
12016,13173,1
12016,12136,1
12016,12201,1
12016,14351,1
12016,12595,1
12016,12596,1
12016,12174,1
12016,12522,1
12016,20498,1
12016,12555,1
5341,3875,1
4195,23482,1
23482,23603,1
23482,2824,1
23482,73451,1
23482,37081,1
23482,7497,1
23482,37080,1
23482,24714,1
23482,88618,1
36767,49835,1
36767,23029,1
24390,24457,1
24390,9760,1
24390,27192,1
24390,10134,1
24390,5099,1
24390,25978,1
24390,26135,1
24390,11223,1
24390,4602,1
24390,1359,1
24390,2115,1
24390,28080,1
24390,50195,1
47070,47904,1
47070,70034,1
33603,51327,1
33603,16818,1
33603,52070,1
33603,12331,2
33603,3377,1
33603,83772,1
33603,4770,1
33603,79989,1
33603,51398,1
33603,45311,4
33603,4753,1
33603,8865,1
33603,36003,3
33603,90728,1
33603,57685,1
33603,42861,1
33603,43847,1
33603,28002,2
33603,48291,1
33603,75750,1
33603,45248,1
33603,11296,1
33603,3145,2
33603,89935,1
33603,8869,9
33603,46724,1
33603,7360,1
33603,41271,1
33603,8037,1
33603,3317,1
33603,10542,1
33603,87568,1
33603,3427,4
33603,42535,1
33603,16461,1
33603,4241,1
33603,30161,1
33603,43830,1
33603,2010,1
33603,3644,1
33603,3176,1
33603,42512,1
33603,34924,2
33603,21512,8
33603,102271,1
33603,38874,1
33603,5411,3
33603,692,1
33603,64127,1
33603,156,1
33603,82955,1
33603,16417,1
33603,28151,1
33603,41645,1
33603,71430,1
33603,293,1
33603,12293,1
33603,57303,1
33603,39416,1
33603,7750,1
33603,41763,1
33603,31839,1
33603,25808,1
102130,99625,1
99625,99672,1
99625,16140,1
99625,100065,1
99625,99681,1
99625,101757,1
99625,99738,1
99625,21299,1
99625,21762,1
99625,50249,1
99625,99784,1
99625,100128,1
99625,96478,1
99625,99658,1
99625,68127,1
99625,99739,1
99625,40604,1
99625,100095,1
99625,102016,1
99625,9511,1
99625,98158,1
99625,94425,1
99625,101762,1
99625,20305,1
99625,48246,1
99625,96662,1
99625,16787,1
99625,99684,1
99625,5108,1
99625,100723,1
99625,100001,1
99625,53359,1
99625,99650,1
99625,99892,1
99625,100575,1
99625,99753,1
99625,98781,1
99625,99774,1
99625,100197,1
99625,100413,1
99625,100525,1
99625,99680,1
99625,100517,1
99625,99659,1
99625,100729,1
99625,100309,1
99625,100008,1
99625,395,1
99625,40592,1
99625,99910,1
99625,19321,1
99625,99673,1
99625,100156,1
99625,100922,1
99625,99719,1
99625,99982,1
99625,93558,1
99625,99928,1
99625,99846,1
99625,99710,1
99625,59096,1
99625,99661,1
99625,100184,1
99625,99021,1
99625,2434,1
99625,101192,1
99625,101149,1
99625,100235,1
99625,100085,1
99625,100188,1
99625,101214,1
78136,12072,1
78136,27412,1
6066,6065,1
20402,20644,1
20402,21494,1
20402,20573,1
20402,20190,1
20402,19901,1
20402,54394,1
20402,1942,1
20402,4051,1
20402,20684,1
20402,19794,1
20402,47898,1
31396,12072,1
91716,55213,1
1628,23465,1
1628,381,1
1628,16110,1
1628,5205,1
1628,24313,1
1628,24956,1
1628,10715,1
1628,4789,1
1628,2951,1
1628,24997,1
1628,18849,1
1628,9756,1
1628,12072,1
1628,1004,1
1628,3274,1
1628,4393,1
1628,21232,1
1628,3384,1
1628,13713,1
72856,61231,1
72856,79296,1
72856,2517,1
72856,76865,1
72856,83016,1
72856,78643,1
72856,73804,1
72856,89963,1
72856,75814,1
72856,63632,1
72856,8934,1
72856,75744,1
72856,41827,1
72856,41651,1
72856,60262,1
72856,75008,1
72856,75859,1
72856,75793,1
72856,54765,1
72856,75444,1
72709,2072,1
46354,9100,1
3688,45331,1
3688,6538,1
3688,16601,1
3688,5179,1
3688,49453,1
3688,14669,1
3688,12606,1
3688,6617,1
3688,5178,1
3688,3792,1
3688,3687,1
3688,3963,1
3688,41038,1
3688,65338,1
3688,31368,1
3688,65237,1
3688,51995,1
3688,62474,1
3688,4012,1
3688,17424,1
3688,48257,1
3688,5151,1
3688,890,1
3688,27397,1
3688,13724,1
3688,12412,1
3688,36554,1
3688,14684,1
3688,54158,1
3688,49851,1
3688,3309,1
3688,2569,1
3688,23003,1
36172,31717,1
36172,3424,1
36172,14478,1
36172,8956,1
63206,63173,1
250,76195,1
250,4007,1
250,58658,2
250,83306,1
250,251,2
250,256,1
250,4284,1
250,57660,1
250,84546,1
76195,76220,2
76195,46428,1
76195,78536,1
76195,58387,1
76195,9718,1
76195,92211,1
76195,63942,1
76195,79724,1
32770,55348,1
32770,80358,1
32770,32769,1
55348,2738,1
55348,65429,1
55348,85366,1
55348,6266,1
55348,91776,1
55348,11372,1
55348,46560,1
55348,87526,1
34230,52990,3
52990,86442,1
52990,11652,1
52990,56995,1
52990,78298,1
52990,22324,1
52990,92653,1
52990,88615,1
52990,78335,1
52990,93887,1
52990,66547,1
52990,53960,1
52990,78796,1
52990,64994,3
52990,60708,3
52990,77607,2
52990,78052,1
52990,66275,1
52990,88202,3
52990,42977,1
52990,1910,2
52990,49820,1
52990,66361,2
52990,63967,1
52990,60356,1
52990,89522,1
52990,63752,1
52990,91586,2
52990,57341,2
52990,76336,1
52990,5124,1
52990,90345,1
52990,53362,1
52990,55084,3
52990,71551,1
52990,77634,1
52990,81036,1
52990,84454,1
52990,70450,1
52990,63706,4
52990,63481,3
52990,5173,1
52990,57072,1
52990,54959,1
52990,55618,1
52990,56018,1
52990,58196,1
52990,77257,2
52990,80345,1
52990,5267,2
52990,11633,1
52990,54794,1
52990,54095,2
52990,53805,1
20597,35437,1
44512,22655,1
22655,12532,2
22655,2654,1
47322,44675,1
44675,12264,1
4152,41242,1
7296,18086,1
7296,4122,1
7296,12163,1
7296,17413,1
61681,58853,1
17984,19120,1
13103,9575,1
16308,28442,1
16308,16410,1
16308,21035,1
16308,5071,1
16308,185,1
16308,4764,1
16308,5631,1
3468,4313,1
4047,24313,1
4047,10715,1
4047,36000,1
4047,24997,1
4047,47701,1
4047,31903,1
4047,20804,1
88913,85254,1
24787,23652,1
87412,33929,1
90100,55600,1
90100,84533,1
90100,54700,1
90100,8904,1
90100,82196,1
90100,39807,1
12467,22392,1
12467,64094,1
76196,14478,1
76196,83470,1
31946,133,1
713,8122,1
713,5077,1
713,710,2
713,11537,1
8122,8121,1
8122,19907,1
16799,19099,1
16799,3888,1
16799,18114,1
5243,86724,1
5243,75182,1
5243,13485,1
5243,62553,1
5243,48178,1
5243,63987,2
5243,7222,1
5243,82891,1
5243,27549,1
5243,53284,2
5243,8648,1
5243,5183,1
5243,73993,1
5243,73264,1
5243,8935,1
5243,75281,1
5243,81894,1
5243,66883,1
5243,74946,1
5243,4347,1
5243,9117,1
5243,2434,1
5243,5474,1
5243,76790,1
5243,81864,1
5243,54020,1
5243,2569,1
5243,54779,1
5243,24005,1
5243,2751,1
5243,17825,2
5243,85719,1
5243,101184,1
5243,73270,1
5243,76890,1
5243,32941,1
5243,102293,1
5243,22142,2
5243,8722,1
5243,63330,1
5243,44260,1
5243,35935,1
5243,65819,1
5243,74480,1
5243,84756,1
5243,37987,1
5243,31191,1
5243,55494,1
5243,13057,1
5243,21432,1
5243,32318,1
5243,7200,1
5243,82125,1
5243,6918,1
5243,83384,1
5243,74069,1
5243,75771,1
5243,33236,1
5243,20086,1
5243,74774,1
5243,27538,1
5243,80475,1
5243,7613,1
5243,80798,1
5243,71972,1
5243,99449,1
5243,6621,1
5243,6048,1
5243,8757,1
5243,15989,1
5243,8748,1
5243,72874,1
5243,5351,6
5243,17558,1
5243,8375,2
5243,4241,1
5243,75447,1
7200,21051,1
7200,21056,1
7200,21046,1
7200,58353,1
7200,82290,1
7200,4912,1
7200,5792,1
179,13380,2
179,40266,1
179,30212,1
179,40891,1
179,43153,2
179,15744,1
179,40590,1
179,178,1
179,16756,1
179,43321,1
179,2751,1
179,92726,1
179,16218,1
179,40640,2
179,41200,1
179,17095,1
179,8569,1
13403,3874,1
13403,19488,1
13403,6580,1
13403,5628,1
13403,13608,1
961,15,1
34638,7738,1
34638,31215,1
34638,12072,1
12847,5959,1
12847,46046,1
12847,36492,1
12847,42885,1
12847,12763,1
12847,5059,1
12847,110,2
12847,47363,1
7877,28670,1
7877,101510,1
7877,58281,1
7877,4950,1
7877,11602,1
7877,10917,1
7877,42649,1
7877,12206,1
7877,50249,1
7877,21597,1
7877,54761,1
7877,6266,1
7877,55335,1
6567,18081,1
6567,40747,1
6567,41180,1
30973,10607,1
30973,18303,1
30973,24182,1
46598,82755,1
69028,71080,1
69028,68917,1
11571,14921,1
11571,93546,1
11571,34171,1
11571,45767,1
6918,18792,1
6918,2677,1
6918,83491,1
6918,81113,1
6918,31903,1
6918,2796,1
6918,13788,1
6918,54394,1
6918,381,1
